14665	5526
14665	4854
14665	891
14665	5751
14665	1633
14665	7412
14665	5465
14665	5464
14665	5478
14665	67
14665	5575
14665	130
14665	207
14665	6520
14665	5513
14665	640
14665	889
14665	5816
14665	5935
14665	3514
14665	7228
14665	5915
14665	2434
14665	5568
14665	4766
14665	5538
14665	3762
14665	5521
14665	5460
14665	12203
14665	4257
14665	14044
14665	7481
14665	4741
14665	5839
14665	741
14665	5522
14665	1512
14665	1823
14665	498
14665	5553
14665	5554
14665	4372
14665	5525
14665	4939
14665	8574
14665	5731
14665	5496
14665	3447
14665	5930
14665	360
14665	7320
14665	4203
14665	1801
14665	1802
14665	2899
14665	13429
14665	7780
14665	10754
14665	5754
14665	55
14665	7518
14665	1318
14665	5562
14665	198
14665	1366
14665	5957
14665	4768
14665	2663
14665	5075
14665	5453
14665	5454
14665	5630
14665	5631
14665	11834
14665	556
14665	4733
14665	5685
14665	505
14665	18
14665	4837
14665	4838
14665	6038
14665	425
14665	5509
14665	4040
14665	5475
14665	5823
14665	5824
14665	1643
14665	4750
14665	5610
14665	190
14665	5517
14665	5963
14665	2403
14665	5447
14665	5448
14665	4625
14665	3910
14665	5446
14665	5746
14665	3494
14665	3495
14665	5744
14665	4845
14665	4846
14665	4847
14665	9254
14665	5837
14665	492
14665	5095
14665	8700
14665	3638
14665	2341
14665	5613
14665	5809
14665	5589
14665	5590
14665	5577
14665	5578
14665	5503
14665	4848
14665	4827
14665	5441
14665	5442
14665	5443
14665	8768
14665	6437
14665	10306
14665	5625
14665	4801
14665	8618
14665	2085
14665	10111
14665	2181
14665	797
14665	7369
14665	7370
14665	7371
14665	5546
14665	152
14665	5221
14665	4966
14665	5483
14665	5624
14665	6144
14665	1164
14665	8299
14665	5668
14665	944
14665	5571
14665	238
14665	4842
14665	4843
14665	5768
14665	92
14665	5532
14665	5865
14665	5869
14665	5870
14665	441
14665	140
14665	13405
14665	4785
14665	1591
14665	14427
14665	236
14665	5683
14665	75
14665	9349
14665	1538
14665	5709
14665	2952
14665	996
14665	5518
14665	5489
14665	12201
14665	8343
14665	7966
14665	933
14665	5580
14665	4817
14665	7671
14665	4165
14665	5569
14665	5570
14665	7063
14665	5921
14665	5678
14665	5679
14665	166
14665	8932
14665	4483
14665	6297
14665	522
14665	4665
14665	5764
14665	5765
14665	1928
14665	518
14665	201
14665	4510
14665	5907
14665	5908
14665	3850
14665	5664
14665	5756
14665	5468
14665	5469
14665	5470
14665	5943
14665	183
14665	184
14665	1677
14665	5927
14665	5863
14665	4021
14665	2415
14665	6443
14665	6444
14665	1767
14665	5797
14665	3818
14665	5515
14665	4861
14665	5459
14665	6552
14665	5723
14665	407
14665	4791
14665	5479
14665	4792
14665	6862
14665	12533
14665	5900
14665	4022
14665	5914
14665	5529
14665	6759
14665	5710
14665	12809
14665	10459
14665	10460
14665	7357
14665	4718
14665	6187
14665	6620
14665	10544
14665	5772
14665	5542
14665	5543
14665	7395
14665	5492
14665	12194
14665	2105
14665	896
14665	12731
14665	5507
14665	5508
14665	8636
14665	3218
14665	1225
14665	3848
14665	6056
14665	3996
14665	4520
14665	4521
14665	5314
14665	7404
14665	3220
14665	3117
14665	5072
14665	5073
14665	5495
14665	3470
14665	5917
14665	5552
14665	1740
14665	5728
14665	5788
14665	4786
14665	5467
14665	51
14665	440
14665	3029
14665	5901
14665	5536
