0	1	0	0.998299319727891
0	2	0	0.421768707482993
0	4	0	0.976190476190476
0	6	0	0.396258503401361
0	7	0	0.954081632653061
0	8	0	0.698979591836735
0	9	0	0.972789115646258
0	11	0	0.479591836734694
0	13	0	0.75
0	14	0	0.906462585034014
0	17	0	0.989795918367347
0	18	0	0.991496598639456
0	20	0	0.387755102040816
0	22	0	0.840136054421769
0	23	0	0.840136054421769
0	24	0	0.994897959183674
0	25	0	1
0	27	0	0.981292517006803
0	28	0	0.840136054421769
0	29	0	0.840136054421769
0	30	0	0.959183673469388
0	33	0	0.297619047619048
0	34	0	0.741496598639456
0	37	0	0.702380952380952
0	38	0	0.438775510204082
0	42	0	0.23469387755102
0	43	0	0.292517006802721
0	44	0	0.698979591836735
0	45	0	0.476190476190476
0	46	0	0.935374149659864
0	47	0	0.98469387755102
0	48	0	0.435374149659864
0	49	0	0.95578231292517
0	52	0	0.72108843537415
0	53	0	0.726190476190476
0	55	0	0.91156462585034
0	57	0	0.988095238095238
0	58	0	0.840136054421769
0	60	0	0.562925170068027
0	62	0	0.947278911564626
0	65	0	0.527210884353742
0	70	0	0.316326530612245
0	72	0	0.472789115646259
0	73	0	0.698979591836735
0	74	0	0.986394557823129
0	76	0	0.782312925170068
0	77	0	0.173469387755102
0	78	0	0.906462585034014
0	79	0	0.260204081632653
0	80	0	0.698979591836735
0	82	0	0.921768707482993
0	85	0	0.408163265306122
0	86	0	0.227891156462585
0	88	0	0.457482993197279
0	89	0	0.845238095238095
0	90	0	0.710884353741497
0	92	0	0.920068027210884
0	93	0	0.848639455782313
0	95	0	0.94047619047619
0	96	0	0.698979591836735
0	99	0	0.906462585034014
0	100	0	0.505102040816326
0	101	0	0.840136054421769
0	102	0	0.214285714285714
0	105	0	0.409863945578231
0	107	0	0.0714285714285714
0	108	0	0.698979591836735
0	109	0	0.36734693877551
0	110	0	0.707482993197279
0	113	0	0.753401360544218
0	114	0	0.704081632653061
0	115	0	0.285714285714286
0	116	0	0.346938775510204
0	119	0	0.942176870748299
0	120	0	0.758503401360544
0	126	0	0.397959183673469
0	127	0	0.979591836734694
0	128	0	0.22108843537415
0	130	0	0.954081632653061
0	131	0	0.445578231292517
0	132	0	0.717687074829932
0	133	0	0.219387755102041
0	136	0	0.0578231292517007
0	137	0	0.413265306122449
0	138	0	0.698979591836735
0	140	0	0.486394557823129
0	141	0	0.306122448979592
0	143	0	0.501700680272109
0	144	0	0.5
0	145	0	0.158163265306122
0	147	0	0.0408163265306122
0	148	0	0.103741496598639
0	150	0	0.137755102040816
